,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,scenario,policy,model
1767,85,55.361147233004914,1.5,0.7613128944554345,38.49684946819049,1.0,0.2187458177303847,284.8349004592785,10.0,0.9852752731207712,275.0347953051269,10.0,0.5165402830735206,259.7849803589576,1.5,0.5949688221973739,3.5,7911,policy 1,dikesnet
1860,33,300.1652513581489,10.0,0.9766210454583704,242.91018887364316,1.0,0.0300363531500687,339.7778137974993,1.5,0.4090088565407497,197.1862165827324,1.0,0.7724141454001445,313.6998419021024,1.0,0.6196103024796948,2.5,8004,policy 1,dikesnet
1871,43,254.8989811523643,10.0,0.8111611564348353,41.366912576222944,10.0,0.235198339770275,283.7367908925199,1.0,0.4926678718649065,313.9287917255461,1.5,0.2553100899955067,84.15163570014471,1.5,0.5700931868970371,1.5,8015,policy 1,dikesnet
1884,12,228.63830346726897,1.5,0.987185751819352,101.66302792793157,1.0,0.1808702219138423,279.01551433026054,1.0,0.9270332564352262,222.25103992415535,10.0,0.1490371237936817,174.62816956976528,1.5,0.6411058682352261,2.5,8028,policy 1,dikesnet
1965,23,146.78612866309953,1.5,0.8649841549327592,175.9576130569209,10.0,0.246697167243738,306.01976862127367,10.0,0.8397010251614777,291.7752322600723,10.0,0.6665340479369124,81.17334053973764,1.5,0.0236305201435092,1.5,8109,policy 1,dikesnet
1973,2,88.93081347796794,1.0,0.999782512559736,152.80314880242094,10.0,0.1604677623820199,219.1532570177444,10.0,0.9622217632321692,205.75947234751447,1.5,0.6464417494695602,82.95584938974163,10.0,0.5391151974230609,2.5,8117,policy 1,dikesnet
2013,61,151.0659409906727,1.0,0.6129235504308339,258.81843730184704,10.0,0.2197026363796077,258.290428444723,10.0,0.532161174567954,213.1132462997724,1.0,0.6764249794934706,179.82698099320754,1.0,0.4263015294583931,3.5,8157,policy 1,dikesnet
2017,131,304.19061740968334,1.5,0.8337087917682863,142.06458742193882,1.5,0.2307092547229156,161.5865779960463,1.0,0.6910900502873407,347.7468648327186,1.5,0.2863494328332777,66.78040494755334,1.5,0.7251470748485508,2.5,8161,policy 1,dikesnet
2023,63,310.9314766514622,1.5,0.7862673017232055,274.9638118490871,10.0,0.2135191502974409,260.15552699827776,1.0,0.5034171186315654,92.06855043138448,10.0,0.6575594779131506,47.76193338860468,1.5,0.8084271615491098,1.5,8167,policy 1,dikesnet
2027,69,134.98470029038617,1.0,0.9931516495096964,39.25087378201385,10.0,0.2210634982466403,104.52513750475109,10.0,0.6943956521370334,219.6058181849104,10.0,0.5501819657948501,121.0809131299704,1.5,0.6888546043720367,1.5,8171,policy 1,dikesnet
2030,108,189.71560147873527,10.0,0.6094567801038073,49.15702626142547,1.0,0.2245056148606209,205.44981201910332,1.5,0.7212113083519446,161.39910182147506,1.5,0.4236956722984508,245.1833894438761,1.0,0.6450069027961973,4.5,8174,policy 1,dikesnet
2034,111,299.5665467691805,1.5,0.9992611959013736,87.86959787082932,1.5,0.1294054725935608,164.63997856355158,1.5,0.5501268764724797,324.5200083659971,1.0,0.7555038750927863,69.7432828079433,1.5,0.6787067576333266,4.5,8178,policy 1,dikesnet
2046,84,81.92061919904415,1.5,0.9502573941762844,349.7304250176521,10.0,0.1687046379655922,229.14360308771484,10.0,0.5165672252763479,300.701506849235,1.5,0.4346016252139775,232.67706505501175,1.0,0.0419784150074313,3.5,8190,policy 1,dikesnet
2103,115,208.96986865112007,1.5,0.9770095374038388,141.2114481651153,1.5,0.1621575060164331,304.43142736723524,1.0,0.928442982790878,124.99401966590212,1.0,0.5620340263362789,249.2667030085163,1.0,0.4625898587148868,2.5,8247,policy 1,dikesnet
2176,39,107.7851783221946,1.5,0.8367267157600485,176.91960805425705,10.0,0.253189673056659,227.35935360944544,10.0,0.9941723100003088,157.5688926539965,10.0,0.0674035025853136,76.49882068755448,1.5,0.0225061461079327,1.5,8320,policy 1,dikesnet
2177,49,303.79738303545105,1.0,0.7049254624683989,70.97515696673426,1.0,0.2320847635166973,341.39641957059007,1.0,0.2432613194955291,133.1719460417616,10.0,0.4558742894784955,41.9525086033324,1.0,0.2972189968820506,2.5,8321,policy 1,dikesnet
2183,114,139.7704063917557,1.0,0.6462224085876277,254.4108789131953,1.0,0.2354203917996319,169.8206072625228,1.0,0.225514052063853,72.45078768444623,1.5,0.6172606168375849,113.44967273633873,1.5,0.3843056328356968,2.5,8327,policy 1,dikesnet
2193,114,328.9219411632955,1.0,0.93933478403377,136.23706370713472,1.0,0.2100174981294002,318.3011101208472,10.0,0.7096390342877241,183.10389623331196,1.0,0.4800085209889078,80.97130829378665,1.5,0.145264382691528,2.5,8337,policy 1,dikesnet
2262,43,341.3768155129826,10.0,0.8393005032066737,92.33621206261316,1.0,0.2192909145127591,48.81362173288997,1.5,0.5909135270471787,325.710666728784,10.0,0.0089441427292669,126.25577488428036,1.0,0.7004374059980593,3.5,8406,policy 1,dikesnet
2334,2,169.92331335093834,1.0,0.9733280396868088,95.85176945562088,1.0,0.1371693531134666,55.52346046361643,10.0,0.3642370044282686,123.21016013632146,1.5,0.0717082437835923,56.529284087884655,1.0,0.6442338336668662,4.5,8478,policy 1,dikesnet
2335,131,264.6570595694654,10.0,0.9758306219940674,57.5563695492899,1.5,0.1416637754008001,210.15854205359292,10.0,0.6037472010807027,200.93981690881847,10.0,0.9883404049528928,277.7859375447809,1.0,0.3835296961519276,3.5,8479,policy 1,dikesnet
2356,4,76.7858597515532,10.0,0.6075909066009992,41.57272266781406,1.5,0.2084894522240996,320.885097883858,10.0,0.8111286034186345,335.8530303673625,1.5,0.9673468724071262,329.70277024929146,10.0,0.1302165078371897,1.5,8500,policy 1,dikesnet
2361,90,200.23783978822811,10.0,0.6262859220870911,135.440131825758,10.0,0.2345436342381082,296.2814235940325,1.5,0.9597776984355776,97.65417348345184,1.0,0.5840676793556725,277.2850446156423,1.0,0.3187647572997051,2.5,8505,policy 1,dikesnet
2424,47,53.28732495831447,1.5,0.9660819001540344,118.47159350442377,1.5,0.2027080646886506,206.20269882579856,10.0,0.1861525071446537,79.15570437645998,10.0,0.9073165561605792,225.45532785516613,1.0,0.1642290711783132,1.5,8568,policy 1,dikesnet
2515,87,338.30171352838664,1.0,0.9864139479818792,259.14886394521983,1.0,0.0208655897649165,165.89887016062394,1.5,0.7193963484084092,168.1354844453793,1.5,0.9917710357092128,225.00785147932112,1.5,0.1724988382732186,2.5,8659,policy 1,dikesnet
2534,131,52.23052719157224,1.5,0.4394534542349093,200.33184840059948,1.0,0.2234674780118695,160.95888471918414,1.5,0.9842512299428976,315.39824165997254,10.0,0.2856741479712968,341.7796731754119,1.5,0.0984453096705761,4.5,8678,policy 1,dikesnet
2542,9,71.86714921123782,10.0,0.4306466239060264,43.23567271331194,10.0,0.2172429877442612,117.07891228122988,10.0,0.5375270283532674,103.17475708662695,1.0,0.783428396509648,36.81697022876149,1.0,0.3347373105070485,2.5,8686,policy 1,dikesnet
2575,88,96.5822899466547,1.0,0.9961422780328436,44.34082061243528,10.0,0.0110593467538444,105.78796751405604,1.0,0.6701442372094517,332.9275809048758,1.5,0.061722657770697,334.9307678976607,1.5,0.8865731521058652,3.5,8719,policy 1,dikesnet
2576,60,191.92384623888077,1.0,0.8211778735695578,137.13924891384977,1.5,0.2120363909844208,322.519595080125,10.0,0.7916346286138286,147.05137419149867,10.0,0.8861836059318086,252.3117586440264,10.0,0.5136766952494368,4.5,8720,policy 1,dikesnet
2605,45,315.5474577183396,1.0,0.9877845253476234,55.72148349025986,10.0,0.0400234040506097,96.29084936404158,10.0,0.1597048566168021,319.089860475318,10.0,0.3360467584032124,283.9709363044322,10.0,0.943904995463456,1.5,8749,policy 1,dikesnet
2627,118,262.3319924574364,10.0,0.9942047467178774,121.93460578542889,1.0,0.2099546972966457,198.64579070823797,10.0,0.4867728871796209,326.4854897678861,10.0,0.0975589611013826,222.44750204585893,1.5,0.863339681801026,4.5,8771,policy 1,dikesnet
2644,109,85.14398878445385,1.5,0.4833318041964777,31.676207963170423,1.0,0.2524952684323004,199.79877872959827,10.0,0.9504694380636786,266.3823389624721,10.0,0.0149340238850716,148.3803240079279,10.0,0.1617809581682577,3.5,8788,policy 1,dikesnet
2669,125,208.41187349298988,1.0,0.9184726549026806,212.45637223363684,1.5,0.2227633657973329,149.81639249568352,1.5,0.3352873688988784,261.75472535448665,10.0,0.4776447998413058,114.07411674053712,1.5,0.6458075916236906,4.5,8813,policy 1,dikesnet
2673,85,257.0342675299381,1.5,0.7138212396418271,289.97255926167765,10.0,0.2446116660003678,236.83035467950216,1.5,0.465865043868561,265.5803045208935,1.5,0.1311727103896877,89.94256280031891,1.0,0.94480486636647,1.5,8817,policy 1,dikesnet
2711,126,101.92588453733772,10.0,0.9157160788619484,85.2982006250909,10.0,0.2208015896968828,330.82708356218444,1.5,0.4774898872468223,319.9620599010853,1.5,0.1044926112911087,107.17269016653204,1.0,0.1410100571853273,1.5,8855,policy 1,dikesnet
2742,83,326.72138512609484,1.5,0.9781828084186156,208.40766279856285,1.0,0.0530831165393496,300.65441713340584,1.0,0.8321111239889396,151.29790695931547,1.5,0.6325493883392739,279.9649494616958,1.0,0.3876543874755171,1.5,8886,policy 1,dikesnet
2765,86,78.71415241374169,10.0,0.7650402425018111,45.11048157733666,10.0,0.2089308781745332,323.8255809779083,10.0,0.3367642871703606,123.55325061061114,1.0,0.1105552621843057,153.3518686373885,10.0,0.7012392195203662,4.5,8909,policy 1,dikesnet
2768,128,326.0382735408718,10.0,0.9112840632662086,257.0623637335106,1.5,0.214397024273368,303.4548872024467,10.0,0.6865781803582917,294.8749197039681,1.0,0.1632835030489133,144.45336686481505,10.0,0.605033998706257,1.5,8912,policy 1,dikesnet
2783,43,205.1119277539761,1.5,0.99636224806697,343.877643166832,10.0,0.0074017464765708,214.10129072181516,10.0,0.2404963203899048,58.012058607855536,1.0,0.8826745224962471,161.11191336200304,1.5,0.5302587946035434,2.5,8927,policy 1,dikesnet
2871,65,292.41252972865067,10.0,0.998791826572742,141.1647998103268,1.5,0.1614161356553075,297.9185952200907,1.5,0.7000234648755144,170.1846507072185,1.5,0.52371797948243,319.8464653822076,10.0,0.4780715995099671,2.5,9015,policy 1,dikesnet
2874,5,234.80425616395493,1.0,0.8603241883178165,30.60862402279263,1.5,0.2069057824159705,189.0108769073376,10.0,0.799241635174594,226.74923015269957,10.0,0.1707328031955805,163.18616102534637,1.0,0.4799118636625364,4.5,9018,policy 1,dikesnet
2875,47,284.7481262654535,1.5,0.9613844651745214,168.26108474188274,10.0,0.0937063957516136,232.34720848818185,1.0,0.2179096368441098,52.76456503112548,1.5,0.4412129782375537,275.3877518877866,1.5,0.315045622895392,1.5,9019,policy 1,dikesnet
2914,94,160.63193137238562,10.0,0.9472886326934968,107.99355937057526,10.0,0.1973224903400126,345.0149172227684,1.5,0.6625136168028501,271.6547704071361,1.5,0.3088154617622027,108.59810996957316,10.0,0.633894834722564,4.5,9058,policy 1,dikesnet
2958,15,109.61076048329228,1.5,0.9134798625767544,152.27546885694343,10.0,0.2261780818587347,191.37161607388677,10.0,0.215258468190882,30.98294155794336,1.0,0.2587911839860159,47.86988906007871,10.0,0.2656246033349961,2.5,9102,policy 1,dikesnet
2982,2,183.26497412045376,1.0,0.9980106560741788,95.48982055821206,1.0,0.1105639604424672,303.63401335842764,1.5,0.2538854122663695,344.6797635041687,1.5,0.3607146894053621,200.1640049464345,1.5,0.4278711264941027,2.5,9126,policy 1,dikesnet
2990,29,163.4462699361003,1.0,0.8709950008559081,161.5035139435383,10.0,0.2122787064685229,241.1737705100232,1.0,0.2582640889129818,130.19161782288114,10.0,0.8882386531315847,102.90821349193044,10.0,0.1775455516499005,4.5,9134,policy 1,dikesnet
3029,15,246.0148125597951,1.0,0.7372542077733661,81.46740127174175,1.5,0.2224767877016291,126.89468383053898,1.5,0.5818693801263387,175.17694181081927,1.5,0.5638057494546488,281.2153371896845,10.0,0.7049237757945256,3.5,9173,policy 1,dikesnet
3036,102,276.5153625901214,10.0,0.9691715171557048,130.33826125659812,1.5,0.0367351022332208,215.36084060068328,1.0,0.3750853445992382,81.41023792478939,1.0,0.9263964902460348,127.2653947074803,1.5,0.5384685995456119,4.5,9180,policy 1,dikesnet
3071,130,219.45225531333165,10.0,0.9860540005412016,167.6349322059733,1.5,0.122899143789844,157.1748109792114,10.0,0.940293959398622,94.87951343769426,1.0,0.86523936200667,330.2934775005114,1.5,0.0142337612891318,4.5,9215,policy 1,dikesnet
3115,61,229.61804794240564,10.0,0.9896682192186296,148.37767252823966,10.0,0.1099414089373064,141.8417727097495,1.0,0.8541385257208809,313.1817865264501,10.0,0.1549277701784007,155.76152893470956,10.0,0.4368416753182686,1.5,9259,policy 1,dikesnet
3138,52,289.9847339635491,1.0,0.9657165953710172,180.95052796367088,1.0,0.2421164051750629,300.7586655148189,1.5,0.5151816557665525,134.03167891634314,1.0,0.9370347482486824,165.97262184765594,1.5,0.3702348969759263,4.5,9282,policy 1,dikesnet
3188,5,157.42671798891553,1.0,0.6935777090601513,34.33328280269502,1.5,0.2179931705968342,212.50801947142543,10.0,0.4599129291165508,194.72454294528865,1.0,0.0003709465587875,290.8444367810467,10.0,0.0808537311769343,3.5,9332,policy 1,dikesnet
3216,71,258.0796460624537,1.5,0.8099300908718863,100.18850299730644,10.0,0.2488728169646017,279.35042730599184,10.0,0.7835640815723715,54.39521915190503,10.0,0.5508573096068687,250.7211255183632,1.0,0.1413832821509057,2.5,9360,policy 1,dikesnet
3237,128,286.0266476224116,10.0,0.6195749959606108,138.68844379131534,1.0,0.252089129042458,287.0763675322012,10.0,0.5160708599082081,57.155754713844445,10.0,0.2878614203794244,298.92264727742094,10.0,0.7111713461428428,1.5,9381,policy 1,dikesnet
3295,28,241.03607806098995,1.0,0.8006208440565261,237.01329306220924,10.0,0.2292818514643806,127.0283215742314,1.5,0.6522232771128296,210.52349505656863,1.5,0.0206605431669592,251.5236458403698,10.0,0.4689414170053896,1.5,9439,policy 1,dikesnet
3333,89,327.59277861540323,1.0,0.99348827757714,81.23134667399961,1.5,0.1662435292595488,34.20222244575142,1.5,0.600417540186774,330.9805097600263,1.5,0.0446260276620165,251.36049486655665,1.5,0.0600459787867853,4.5,9477,policy 1,dikesnet
3420,45,332.8607140969018,1.5,0.5005525427335134,88.09022271560742,10.0,0.2129271573226312,148.27585883100966,1.0,0.8296332885007286,228.99250524775903,1.5,0.4417962382846124,158.4020139584278,10.0,0.5301162402257805,1.5,9564,policy 1,dikesnet
3444,105,240.58355480342212,1.5,0.4188002332198791,205.9166561893149,10.0,0.2205505589612641,94.72897678194278,1.5,0.7021151984863176,131.8041385430131,1.0,0.5095869413986978,91.13596976278376,10.0,0.6949418431423227,1.5,9588,policy 1,dikesnet
3478,43,326.68423077153767,1.0,0.8816919161938739,251.75208867832595,1.5,0.2333213394929637,41.43126682623324,10.0,0.5041676147469193,289.0702913386162,1.0,0.028890006875272,317.8799952922316,1.5,0.3391671204787238,2.5,9622,policy 1,dikesnet
3484,83,77.2031275686071,10.0,0.9873052948407588,192.20837163570417,10.0,0.1233086290555789,289.2344800246394,1.5,0.9870673276894464,77.01346564887373,1.0,0.6432855137241873,262.26965829635515,1.0,0.3786917961644324,4.5,9628,policy 1,dikesnet
3500,12,237.3015526657522,1.5,0.9890423662880264,219.7558564354507,1.0,0.1069166768398928,312.8538592476388,10.0,0.6257244914115274,120.52297578294711,1.5,0.4318701592875744,301.5020431663912,10.0,0.7469134744926084,4.5,9644,policy 1,dikesnet
3504,93,162.4073082591994,1.0,0.999918283563529,243.8381135459756,1.0,0.0471677571757089,34.157066287407815,10.0,0.8472607750238309,285.3919561858651,10.0,0.84875854089841,61.41601243674141,10.0,0.088729502356032,2.5,9648,policy 1,dikesnet
3514,80,71.84656284230127,10.0,0.9722897831733908,39.83532835497106,1.0,0.0840555614199892,228.82554209273724,1.0,0.450583228084506,324.8864950117723,1.5,0.4513597354865172,230.46439247236344,1.5,0.7746693599974444,3.5,9658,policy 1,dikesnet
3561,44,176.35774633811582,1.5,0.5873533055917922,141.31810840097685,1.5,0.2506105560683001,261.63374629706766,1.5,0.3835405457431961,55.40450562374707,10.0,0.8274298538532809,304.23288233183035,10.0,0.2738039780321353,3.5,9705,policy 1,dikesnet
3622,121,182.96417261232725,1.0,0.5621083422747083,46.6548862921843,10.0,0.2279868579990496,86.51652549414106,1.0,0.2534083276778586,303.55933174252635,10.0,0.4656815227728861,77.23707634100651,1.5,0.8932064494397929,2.5,9766,policy 1,dikesnet
3659,35,321.8398929605969,10.0,0.8783301671798078,243.4985362334763,1.5,0.2528713148648926,210.9490858673604,1.0,0.9494626749242429,279.6844693442073,1.0,0.8356507088974257,330.453907271234,1.5,0.3026498551032687,4.5,9803,policy 1,dikesnet
3675,42,252.1028707245871,10.0,0.4666039560523862,261.94592131781576,1.5,0.2232886028275771,97.97966767554932,1.5,0.7232827450992411,155.50769249775317,1.0,0.3462274526275839,344.2851101619721,10.0,0.7397747759609719,3.5,9819,policy 1,dikesnet
3688,124,335.1419618095367,10.0,0.9509440625703968,76.63308867812354,1.5,0.1272646340048079,134.42132484769925,1.5,0.4096298008150143,120.6509448681946,1.5,0.0020327362215107,64.37239376244906,1.0,0.4555282590213473,3.5,9832,policy 1,dikesnet
3715,94,92.68576310035168,1.0,0.8646146321600963,293.9251845506976,1.5,0.2274714242679073,275.08811392196395,1.0,0.5549088351283963,156.57314630950202,10.0,0.2511492871401197,291.90734557737,1.0,0.6217872344639205,2.5,9859,policy 1,dikesnet
3768,20,346.299591759113,1.0,0.5786344936813276,238.8789023577577,1.5,0.2465857102483516,259.80204373921765,1.5,0.7198559444244231,169.9253507381129,1.0,0.1770849385080658,103.34644342807135,1.0,0.974955001795331,4.5,9912,policy 1,dikesnet
3802,84,338.9488534494996,10.0,0.5394462193606047,140.33313118432994,1.5,0.2519558859054805,110.4510875922548,10.0,0.5233736043770454,226.3869523146425,10.0,0.8630002954628795,148.49211342493953,1.0,0.3714288923305384,1.5,9946,policy 1,dikesnet
3805,17,178.51194160186776,1.5,0.8732600652432428,169.36980165362112,1.5,0.2096767996237251,311.3750052764016,1.5,0.3617976898101697,102.0043993340054,10.0,0.0832520953332161,247.8281186226029,1.0,0.8440897051037236,1.5,9949,policy 1,dikesnet
3823,49,257.29535466841406,1.0,0.9148846893282212,280.73740575628347,1.5,0.2048133203307482,328.6831973882147,1.5,0.75823686358722,38.92019568201591,10.0,0.0470585656427017,42.77784302591553,1.5,0.435725199683067,4.5,9967,policy 1,dikesnet
3854,106,59.49989661522093,1.0,0.649492905663063,341.3172310545032,1.0,0.219075495218387,178.9195245814564,10.0,0.5117499581599729,180.41624750441696,1.0,0.254567855449839,151.59923207676678,1.0,0.7728721627142345,1.5,9998,policy 1,dikesnet
3866,31,82.83001453139318,1.0,0.9034471462596676,76.19376351634325,1.5,0.2157384365426297,271.72702200110894,1.5,0.488542080922451,300.85689195864586,1.0,0.3224558057905748,339.1673268950068,1.0,0.0458170149139231,1.5,10010,policy 1,dikesnet
3879,28,179.88600574959273,1.5,0.9423651954600346,294.27695031415107,1.0,0.222866868343967,276.314697905888,1.0,0.7092066955448258,93.18008487565726,1.0,0.8708245573033017,81.31718740724692,1.5,0.7197495822719497,1.5,10023,policy 1,dikesnet
